city_id,agent_normalized,agent_display,matched,phone,website,address,source,confidence_note
mumbai,shree siddhvinayak estate agency,Shree Siddhvinayak Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shreeram property consultant,Shreeram Property Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shrenik,Shrenik,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shri krishna real estate,Shri Krishna Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shri niketan property dealer,Shri Niketan Property Dealer,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shri satnarayan real estate consultancy,Shri Satnarayan Real Estate Consultancy,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shriji realtors,Shriji Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shripad rege real estate consultant,Shripad Rege Real Estate Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shruti,Shruti,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shubh laxmi real estate consultant,Shubh Laxmi Real Estate Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shubham properties,Shubham Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shyam balani & company,Shyam Balani & Company,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,siddhi,Siddhi,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,siddhivinayak realty,Siddhivinayak Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sigma consultancy,Sigma Consultancy,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,silver key marketing services llp,Silver Key Marketing Services LLP,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,silvernest rema,Silvernest Rema,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sindhi estate consultants,Sindhi Estate Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sk property,SK Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,skyward realty,Skyward Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,soaring real fin tech pvt ltd,Soaring Real Fin Tech Pvt Ltd,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sobo properties and services,Sobo Properties And Services,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sohum estate agency,Sohum Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,som realtors,SOM Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,somjai realtors,Somjai Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,soulful properties,Soulful Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,space realty plus,Space Realty Plus,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,spaces and places,Spaces And Places,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,spectraa real estate advisory,Spectraa Real Estate Advisory,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,srushtiraj enterprises,Srushtiraj Enterprises,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,star estate consultants,Star Estate Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,star properties,Star Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,straight forward estate consultant,Straight Forward Estate Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sun realty india,Sun Realty India,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sunteck realty ltd.,Sunteck Realty Ltd.,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,suntosh,Suntosh,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,super porperties,Super Porperties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,supertrust homes pvt ltd,Supertrust Homes Pvt Ltd,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sura estate llp,Sura Estate LLP,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,surya realty,Surya Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sushant property india,Sushant Property India,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sushil enterprises,Sushil Enterprises,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,swastik properties,Swastik Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,tejasvi realty pvt. ltd.,Tejasvi Realty Pvt. Ltd.,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,thakker housing corporation,Thakker Housing Corporation,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,thakur real estate agency,Thakur Real Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,the address realtors,The Address Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,the jangid brothers,The Jangid Brothers,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,tohfa property,Tohfa Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,trimurti properties,Trimurti Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,triniti realty,Triniti Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,trinity housing,Trinity Housing,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,tulip realty,Tulip Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,tushar surekha,Tushar Surekha,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,uniq consultancy,Uniq Consultancy,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,urbankeys reality,Urbankeys Reality,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,uttam property consultants,Uttam Property Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,value estates,Value Estates,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,value play ventures llp,Value Play Ventures LLP,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vantage properties,Vantage Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vastu tathastu property consultant,Vastu Tathastu Property Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vibrant group,Vibrant Group,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vijay jain,Vijay Jain,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vijay more,Vijay More,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vikram java,Vikram Java,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vikram khude,Vikram Khude,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vikram lulla,Vikram Lulla,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vinay tiwari,Vinay Tiwari,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vintage property consultancy,Vintage Property Consultancy,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vishal property consultant,Vishal Property Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vishwakarma enterprises,Vishwakarma Enterprises,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vision earth realtors,Vision Earth Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vivaan property consultant,Vivaan Property Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,vkm property consultants,VKM Property Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,xclusive properties,Xclusive Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,yellow spaces,Yellow Spaces,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,yes property,Yes Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,yogi real estate agents,Yogi Real Estate Agents,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,zerobro,Zerobro,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,1 roof properties,1 Roof Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,3 pillars realty,3 Pillars Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,a b propbricks,A B Propbricks,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,a k properties,A K Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,a square solutions,A Square Solutions,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,a7 properties,A7 Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,aarti real estate,Aarti Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,abhay rathod,Abhay Rathod,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,absolute living property services,Absolute Living Property Services,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,akshay,Akshay,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,altura realty llp,Altura Realty LLP,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,amigos estate,Amigos Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,anjul yogi,Anjul Yogi,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,anuj mishra,Anuj Mishra,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,associate,Associate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,atharva ventures,Atharva Ventures,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,atul patole,ATUL PATOLE,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,avenue homes & properties,Avenue Homes & Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,avenue realty,Avenue Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,awanish singh,Awanish Singh,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,ayansh broker club llp,Ayansh Broker Club LLP,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,b square realty,B Square Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,bhaskar patil,Bhaskar Patil,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,bld realtors,BLD Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,blue square realty,Blue Square Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,blumoon realty,Blumoon Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,brickwise property,Brickwise Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,brixton homes,Brixton Homes,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,bulls eye property solution,Bulls Eye Property Solution,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,bvg properties,BVG Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,champion properties,Champion Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,city real estate,City Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,clear deals property,Clear Deals Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,dinesh realtors,Dinesh Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,divine realtors,Divine Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,dnyanesh jadhavrao,Dnyanesh Jadhavrao,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,dream home properties,Dream Home Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,dream home real estate consultancy,Dream Home Real Estate Consultancy,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,dreamz realty,Dreamz Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,elite24,Elite24,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,eon properties,EON Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,estate folio realty,Estate Folio Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,foresight properties,Foresight Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,foresight real infra llp,Foresight Real Infra LLP,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,four pillars,Four Pillars,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,gandhi estates,Gandhi Estates,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,gaurav properties and investment consultants,Gaurav Properties And Investment Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,gurupa properties & services,Gurupa Properties & Services,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,happy homez,Happy Homez,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,harsh enterprises,Harsh Enterprises,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,highstreet realty,Highstreet Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,hiranandani properties,Hiranandani Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,homebeats realty,Homebeats Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,homes hub,Homes HUB,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,honey realtors,Honey Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,housing story pvt ltd,Housing Story Pvt Ltd,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,i book my home,I Book My Home,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,indi props overseas services,Indi Props Overseas Services,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,infinity properties,Infinity Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,insta property hint,Insta Property Hint,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,jain group properties,Jain Group Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,jay real estate consultant,Jay Real Estate Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,jsk realtors,JSK Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,kargil properties,Kargil Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,katariya estate,Katariya Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,kharadi real estate,Kharadi Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,kr properties,KR Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,kr real estate,KR Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,kuber realtors,Kuber Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,lahanuji enterprises,Lahanuji Enterprises,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,lakshsiddh ventures pvt. ltd,Lakshsiddh Ventures Pvt. Ltd,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,lexis realty,Lexis Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,lifestyle estates,Lifestyle Estates,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,livingspace realty,LIVINGSPACE REALTY,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,luxliving realty,Luxliving Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,m s real estate consultants,M S Real Estate Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,mahindra lifespace developers ltd.,Mahindra Lifespace Developers Ltd.,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,marvel properties,Marvel Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,matrix realtor,Matrix Realtor,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,milestone properties,Milestone Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,mishra properties,Mishra Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,nancy acharya,Nancy Acharya,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,national properties,National Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,navnit aditya,Navnit Aditya,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,nayaa property services pvt ltd,Nayaa Property Services Pvt Ltd,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,neetikesh shelke,Neetikesh Shelke,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,nest seekers,Nest Seekers,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,nestor properties,Nestor Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,nexus realttors,Nexus Realttors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,nimbleland infracon llp,Nimbleland Infracon LLP,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,nirvana homes,Nirvana Homes,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,no to brokerage,No To Brokerage,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,"ocean konnect, property consultants","Ocean Konnect, Property Consultants",0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,om real estate,Om Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,om sai enterprises,Om Sai Enterprises,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,optimum nest property consultants pvt ltd,Optimum Nest Property Consultants Pvt Ltd,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,ozone properties,Ozone Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,padale properties,Padale Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,pal realty ventures pvt ltd,Pal Realty Ventures Pvt Ltd,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,pan india realty,Pan India Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,pearl quest associates pvt. ltd.,Pearl Quest Associates Pvt. Ltd.,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,pinata consultants pvt ltd,Pinata Consultants Pvt Ltd,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,poona properties adviser,Poona Properties Adviser,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,pradip haldar,Pradip Haldar,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,pramila,Pramila,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,prathmesh properties,Prathmesh Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,prem jadhav,Prem Jadhav,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,premium plus properties,Premium Plus Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,pride and property,Pride And Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,pride realty,Pride Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,prime home pune,Prime Home Pune,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,prop biz advisors pvt. ltd,Prop Biz Advisors Pvt. Ltd,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,prop esta realty solutions,Prop Esta Realty Solutions,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,prop india,Prop India,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,prop keepers,Prop Keepers,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,prop sure solutions,Prop Sure Solutions,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,prop-g realty,PROP-G REALTY,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,properties united,Properties United,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,property bay,Property Bay,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,property connect,Property Connect,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,property dot com,Property Dot Com,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,property experts,Property Experts,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,property folks advisory pvt ltd,Property Folks Advisory Pvt Ltd,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,property for sale pune dotcom,Property For Sale Pune Dotcom,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,property plan it,Property Plan It,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,property plus,Property Plus,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,propkey solution,Propkey Solution,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,propland advisor,Propland Advisor,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,propndeals realty pvt. ltd.,Propndeals Realty Pvt. Ltd.,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,propserve ventures llp,PROPSERVE VENTURES LLP,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,prowave consultants,Prowave Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,pune infra,Pune Infra,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,pune property investor,Pune Property Investor,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,pune shelters,Pune Shelters,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,qubic realty,Qubic Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,r k.properties,R K.Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,rajmudra reality,Rajmudra Reality,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,rajput realtor,Rajput Realtor,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,ranka,Ranka,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,realtors compass,Realtors Compass,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,realtors estate consultants,Realtors Estate Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,realty check,Realty Check,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,realty roof,Realty Roof,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,reliable estates,Reliable Estates,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,right keyz reality,Right Keyz Reality,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,right value realtor,Right Value Realtor,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,rita patni,Rita Patni,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,rk realty solutions,RK Realty Solutions,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,roy properties,Roy Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,royal realty,Royal Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,royal star properties,Royal Star Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,rushub,Rushub,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,s k properties,S K Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sachan property,Sachan Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sachin,Sachin,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sahara properties,Sahara Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sai dreeam homes,Sai Dreeam Homes,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sai realtors,Sai Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,saifahmed faizahmed bhayani,Saifahmed Faizahmed Bhayani,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,samir chopra,Samir Chopra,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sankalp consultants,Sankalp Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,saturn asset world llp,Saturn Asset World LLP,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,satyajit realtors,Satyajit Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,saurabh singh,Saurabh Singh,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,savi buildcon,Savi Buildcon,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,saykar real estates,Saykar Real Estates,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,shaakuntal properties,Shaakuntal Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,shah properties,Shah Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sharma enterprises,Sharma Enterprises,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sharma properties,Sharma Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
